SUBJECT;LABEL;DICE;HDRFDST;SSIM
123117-PP;GreyMatter;0.43952504591500985;27.19430087352863;0.7883532922336756
123117-PP;Hippocampus;0.13445592395197223;34.45954149433796;0.9758482857735307
123117-PP;Thalamus;0.2537524270478656;46.74804808759399;0.9794389410676922
123117-PP;WhiteMatter;0.49501701260500325;19.881649830937068;0.7935901426695662
123925;Amygdala;0.16869604725124943;27.95800422061632;0.9918721198421729
123925;GreyMatter;0.428026139000855;21.392755783208482;0.79151972474559
123925;Hippocampus;0.14238658204223395;32.76049450176233;0.9763676672779477
123925;Thalamus;0.26722791324794054;45.572360044219785;0.9793430554629312
123925;WhiteMatter;0.4855167966695137;13.288340754210061;0.7964647068655364
123925-PP;Amygdala;0.16869987959744656;27.972486482256095;0.9918721198687703
123925-PP;GreyMatter;0.42773812781165305;28.260573242593647;0.7917359828373823
